0 492 blocks     4 its      1.250 Fl/B        824 GB/s      1030 GF/s   2092 Mhz   135 W   41°C
1 492 blocks    60 its      15.250 Fl/B        823 GB/s     12551 GF/s   2610 Mhz   200 W   73°C

0 492 blocks    66 its      16.750 Fl/B        821 GB/s     13756 GF/s   2092 Mhz   162 W   60°C
1 492 blocks    66 its      16.750 Fl/B        823 GB/s     13792 GF/s   2580 Mhz   200 W   74°C

0 492 blocks    72 its      18.250 Fl/B        820 GB/s     14960 GF/s   2092 Mhz   165 W   61°C
1 492 blocks    72 its      18.250 Fl/B        822 GB/s     15003 GF/s   2550 Mhz   200 W   74°C

0 492 blocks    80 its      20.250 Fl/B        817 GB/s     16554 GF/s   2092 Mhz   166 W   62°C
1 492 blocks    80 its      20.250 Fl/B        820 GB/s     16600 GF/s   2520 Mhz   200 W   75°C

0 492 blocks    88 its      22.250 Fl/B        815 GB/s     18130 GF/s   2085 Mhz   169 W   63°C
1 492 blocks    88 its      22.250 Fl/B        817 GB/s     18186 GF/s   2490 Mhz   200 W   75°C

0 492 blocks    96 its      24.250 Fl/B        812 GB/s     19698 GF/s   2085 Mhz   173 W   64°C
1 492 blocks    96 its      24.250 Fl/B        814 GB/s     19748 GF/s   2452 Mhz   200 W   75°C

0 492 blocks   116 its      29.250 Fl/B        798 GB/s     23327 GF/s   2085 Mhz   183 W   66°C
1 492 blocks   116 its      29.250 Fl/B        807 GB/s     23607 GF/s   2362 Mhz   200 W   76°C

0 492 blocks   126 its      31.750 Fl/B        784 GB/s     24901 GF/s   2085 Mhz   185 W   67°C
1 492 blocks   126 its      31.750 Fl/B        803 GB/s     25482 GF/s   2310 Mhz   200 W   76°C

0 492 blocks   138 its      34.750 Fl/B        735 GB/s     25528 GF/s   2085 Mhz   184 W   67°C
1 492 blocks   138 its      34.750 Fl/B        783 GB/s     27221 GF/s   2272 Mhz   200 W   76°C

0 492 blocks   150 its      37.750 Fl/B        682 GB/s     25743 GF/s   2092 Mhz   181 W   68°C
1 492 blocks   150 its      37.750 Fl/B        740 GB/s     27929 GF/s   2295 Mhz   200 W   77°C

0 492 blocks   178 its      44.750 Fl/B        581 GB/s     25988 GF/s   2092 Mhz   173 W   68°C
1 492 blocks   178 its      44.750 Fl/B        649 GB/s     29036 GF/s   2340 Mhz   200 W   77°C

0 492 blocks   194 its      48.750 Fl/B        539 GB/s     26279 GF/s   2092 Mhz   170 W   69°C
1 492 blocks   194 its      48.750 Fl/B        607 GB/s     29573 GF/s   2370 Mhz   200 W   78°C

0 492 blocks   212 its      53.250 Fl/B        499 GB/s     26574 GF/s   2092 Mhz   168 W   69°C
1 492 blocks   212 its      53.250 Fl/B        564 GB/s     30056 GF/s   2385 Mhz   200 W   78°C

0 492 blocks   230 its      57.750 Fl/B        463 GB/s     26735 GF/s   2092 Mhz   163 W   69°C
1 492 blocks   230 its      57.750 Fl/B        529 GB/s     30541 GF/s   2415 Mhz   200 W   78°C

0 492 blocks   250 its      62.750 Fl/B        430 GB/s     26963 GF/s   2092 Mhz   162 W   69°C
1 492 blocks   250 its      62.750 Fl/B        494 GB/s     31013 GF/s   2430 Mhz   200 W   79°C

0 492 blocks   272 its      68.250 Fl/B        399 GB/s     27228 GF/s   2092 Mhz   162 W   70°C
1 492 blocks   272 its      68.250 Fl/B        461 GB/s     31469 GF/s   2430 Mhz   200 W   79°C

0 492 blocks   350 its      87.750 Fl/B        314 GB/s     27514 GF/s   2092 Mhz   147 W   69°C
1 492 blocks   350 its      87.750 Fl/B        373 GB/s     32726 GF/s   2490 Mhz   200 W   80°C

0 492 blocks   380 its      95.250 Fl/B        290 GB/s     27647 GF/s   2092 Mhz   144 W   69°C
1 492 blocks   380 its      95.250 Fl/B        347 GB/s     33076 GF/s   2505 Mhz   200 W   80°C

0 492 blocks   412 its      103.250 Fl/B        270 GB/s     27830 GF/s   2092 Mhz   143 W   69°C
1 492 blocks   412 its      103.250 Fl/B        323 GB/s     33366 GF/s   2512 Mhz   200 W   80°C

0 492 blocks   486 its      121.750 Fl/B        230 GB/s     28058 GF/s   2092 Mhz   137 W   68°C
1 492 blocks   486 its      121.750 Fl/B        280 GB/s     34034 GF/s   2542 Mhz   200 W   80°C

0 492 blocks   528 its      132.250 Fl/B        212 GB/s     28068 GF/s   2092 Mhz   142 W   68°C
1 492 blocks   528 its      132.250 Fl/B        258 GB/s     34128 GF/s   2535 Mhz   200 W   80°C

0 492 blocks   574 its      143.750 Fl/B        197 GB/s     28250 GF/s   2092 Mhz   139 W   68°C
1 492 blocks   574 its      143.750 Fl/B        240 GB/s     34503 GF/s   2565 Mhz   200 W   81°C

0 492 blocks   622 its      155.750 Fl/B        182 GB/s     28273 GF/s   2092 Mhz   137 W   67°C
1 492 blocks   622 its      155.750 Fl/B        225 GB/s     35007 GF/s   2595 Mhz   200 W   81°C

0 492 blocks   674 its      168.750 Fl/B        168 GB/s     28324 GF/s   2092 Mhz   136 W   67°C
1 492 blocks   674 its      168.750 Fl/B        207 GB/s     34935 GF/s   2587 Mhz   200 W   81°C

0 492 blocks   732 its      183.250 Fl/B        155 GB/s     28430 GF/s   2092 Mhz   134 W   67°C
1 492 blocks   732 its      183.250 Fl/B        192 GB/s     35143 GF/s   2587 Mhz   200 W   81°C

0 492 blocks   794 its      198.750 Fl/B        143 GB/s     28480 GF/s   2092 Mhz   132 W   67°C
1 492 blocks   794 its      198.750 Fl/B        178 GB/s     35409 GF/s   2602 Mhz   200 W   81°C

0 492 blocks   934 its      233.750 Fl/B        122 GB/s     28580 GF/s   2092 Mhz   130 W   66°C
1 492 blocks   934 its      233.750 Fl/B        153 GB/s     35673 GF/s   2617 Mhz   200 W   82°C

0 492 blocks   1012 its      253.250 Fl/B        113 GB/s     28672 GF/s   2092 Mhz   129 W   66°C
1 492 blocks   1012 its      253.250 Fl/B        142 GB/s     35920 GF/s   2625 Mhz   200 W   82°C

