0 492 blocks     4 its      1.250 Fl/B        457 GB/s       572 GF/s   1042 Mhz   88 W   38°C
1 492 blocks   622 its      155.750 Fl/B        229 GB/s     35735 GF/s   2647 Mhz   200 W   72°C

0 492 blocks   732 its      183.250 Fl/B         78 GB/s     14278 GF/s   1042 Mhz   72 W   49°C
1 492 blocks   732 its      183.250 Fl/B        195 GB/s     35808 GF/s   2647 Mhz   200 W   72°C

0 492 blocks   934 its      233.750 Fl/B         61 GB/s     14358 GF/s   1042 Mhz   69 W   49°C
1 492 blocks   934 its      233.750 Fl/B        155 GB/s     36269 GF/s   2662 Mhz   200 W   73°C

0 492 blocks   1012 its      253.250 Fl/B         57 GB/s     14372 GF/s   1042 Mhz   69 W   48°C
1 492 blocks   1012 its      253.250 Fl/B        145 GB/s     36716 GF/s   2685 Mhz   200 W   72°C

